id,name,summary,space,description,neighborhood_overview,notes,transit,host_id,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,city,zipcode,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,amenities_count,price_int,weekly_price_int,monthly_price_float
353039,6,44.0,193.0,183,42.0,174.0,192.0,1787819,Christine,2012-02-21,"Seattle, Washington, United States",340.0,within a day,93%,100%,f,First Hill,8.0,8.0,"['email', 'phone', 'reviews', 'kba']",t,"E Pike St, Seattle, WA 98122, United States",First Hill,First Hill,Downtown,Seattle,98122,47.61367456391695,-122.32202827214266,t,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$155.00,$993.00,"$3,120.00",,$60.00,1,$0.00,3,90,today,18,2012-07-03,2015-11-09,93.0,10.0,10.0,9.0,9.0,9.0,9.0,f,strict,f,f,6,0.42,17,155,993,3120.0
5218550,5,49.0,56.0,186,46.0,62.0,91.0,19962298,Susan,2014-08-13,"Seattle, Washington, United States",45.0,within an hour,100%,100%,f,First Hill,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,"Spring Street, Seattle, WA 98104, United States",First Hill,First Hill,Downtown,Seattle,98104,47.610899949474465,-122.32520882574413,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{""Cable TV"",""Wireless Internet"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",$87.00,$577.00,"$2,245.00",$100.00,$10.00,2,$20.00,2,1125,3 weeks ago,71,2015-02-21,2016-01-01,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t,moderate,f,f,1,6.7,13,87,577,2245.0
7809494,8,39.0,0.0,91,0.0,0.0,32.0,41112217,Steven,2015-08-10,"Seattle, Washington, United States",90.0,within an hour,100%,100%,f,First Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'manual_offline']",t,"9th Avenue, Seattle, WA 98104, United States",First Hill,First Hill,Downtown,Seattle,98104,47.60692271765238,-122.32526394571826,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$165.00,,,,$10.00,2,$15.00,1,1125,yesterday,18,2015-08-13,2015-12-29,98.0,10.0,9.0,10.0,10.0,10.0,9.0,f,flexible,f,f,1,3.72,15,165,1155,5018.47
6627403,4,40.0,109.0,178,44.0,47.0,55.0,34689188,Zachary,2015-05-31,"Seattle, Washington, United States",113.0,within a few hours,100%,100%,f,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,"East Pike Street, Seattle, WA 98122, United States",Capitol Hill,First Hill,Downtown,Seattle,98122,47.61317414367073,-122.32449043749628,t,Condominium,Private room,2,1.5,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",$100.00,$650.00,"$2,000.00",$250.00,$25.00,2,$0.00,1,1125,yesterday,6,2015-10-19,2015-12-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,1,2.31,20,100,650,2000.0
8065715,5,40.0,55.0,181,49.0,0.0,47.0,23312083,Aaron,2014-11-03,"Seattle, Washington, United States",103.0,within an hour,76%,100%,f,Belltown,3.0,3.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio', 'kba']",t,"Boren Avenue, Seattle, WA 98101, United States",First Hill,First Hill,Downtown,Seattle,98101,47.6129264391055,-122.32867171149422,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Gym,Breakfast,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$78.00,$700.00,,,$20.00,1,$20.00,1,1125,3 months ago,14,2015-08-31,2015-12-07,99.0,10.0,9.0,10.0,10.0,10.0,9.0,f,strict,f,f,3,3.31,18,78,700,3041.5
7431247,8,42.0,120.0,181,75.0,47.0,35.0,33852132,Evan,2015-05-20,"Seattle, Washington, United States",47.0,,,,f,First Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,"East Pike Street, Seattle, WA 98122, United States",First Hill,First Hill,Downtown,Seattle,98122,47.61365484766513,-122.32320300912764,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",$150.00,,,,,1,$0.00,2,1125,6 months ago,1,2015-08-15,2015-08-15,100.0,10.0,10.0,10.0,10.0,8.0,8.0,f,moderate,f,f,1,0.21,7,150,1050,4562.25
9460,6,53.0,179.0,173,29.0,198.0,29.0,30832,Siena,2009-08-10,"Seattle, Washington, United States",68.0,within an hour,100%,100%,t,First Hill,2.0,2.0,"['email', 'phone', 'reviews', 'kba']",t,"Hubbell Pl, Seattle, WA 98101, United States",First Hill,First Hill,Downtown,Seattle,98101,47.60800998191817,-122.32873866995098,t,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Doorman,Breakfast,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$99.00,,,,,1,$15.00,3,29,today,240,2009-08-31,2015-12-30,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t,moderate,f,f,2,3.11,27,99,693,3011.09
6993978,4,46.0,17.0,144,12.0,17.0,26.0,10969315,Karin,2014-01-02,"Seattle, Washington, United States",0.0,within an hour,100%,100%,f,First Hill,1.0,1.0,"['email', 'phone', 'reviews', 'jumio']",t,"Boren Avenue, Seattle, WA 98104, United States",First Hill,First Hill,Downtown,Seattle,98104,47.610135615293046,-122.32652007789689,t,Apartment,Shared room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Cat(s),""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$80.00,$560.00,"$2,400.00",,$30.00,0,$0.00,2,1125,a week ago,13,2015-07-16,2015-12-14,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict,f,f,1,2.25,22,80,560,2400.0
9979329,5,39.0,134.0,166,40.0,48.0,7.0,50550045,Diane,2015-12-04,"Seattle, Washington, United States",0.0,within a day,96%,100%,f,Central Business District,6.0,6.0,"['email', 'phone', 'linkedin', 'jumio']",t,"Minor Avenue, Seattle, WA 98104, United States",First Hill,First Hill,Downtown,Seattle,98104,47.60907318829982,-122.32357691127716,t,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Doorman,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,Essentials,Shampoo}",$185.00,,,$500.00,$75.00,4,$25.00,2,200,today,0,,,,,,,,,,f,strict,f,f,6,,12,185,1295,5626.77
9061868,6,39.0,181.0,172,40.0,0.0,65.0,34779932,Marc,2015-06-01,"Seattle, Washington, United States",57.0,within an hour,100%,100%,f,Madison Park,4.0,4.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'kba']",t,"Hubbell Place, Seattle, WA 98101, United States",First Hill,First Hill,Downtown,Seattle,98101,47.612446786741764,-122.3303400169572,t,Condominium,Entire home/apt,4,1.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$169.00,,"$2,950.00",$500.00,$100.00,2,$15.00,3,1125,3 days ago,2,2015-12-16,2015-12-31,90.0,9.0,10.0,10.0,10.0,10.0,9.0,f,strict,f,f,4,2.0,23,169,1183,2950.0
1246769,7,28.0,171.0,169,26.0,37.0,54.0,1025723,Dirk & Jaq,2011-08-27,"Seattle, Washington, United States",136.0,within an hour,100%,100%,f,International District,3.0,3.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,"Hubbell Place, Seattle, WA 98101, United States",First Hill,First Hill,Downtown,Seattle,98101,47.6124562645795,-122.33014138835165,t,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$129.00,,,$250.00,$50.00,2,$15.00,3,28,today,154,2013-06-22,2015-12-19,96.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict,t,t,3,4.98,23,129,903,3923.53
1107845,5,43.0,145.0,182,0.0,0.0,0.0,6082692,Owen,2013-04-24,"Seattle, Washington, United States",28.0,within an hour,100%,100%,t,Capitol Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,"Bellevue Avenue, Seattle, WA 98122, United States",Capitol Hill,First Hill,Downtown,Seattle,98122,47.61392866627492,-122.32635162630623,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",$80.00,$600.00,,,,2,$15.00,3,14,yesterday,55,2013-07-22,2015-12-23,93.0,9.0,8.0,10.0,10.0,10.0,9.0,f,strict,f,f,1,1.84,13,80,600,2607.0
1583047,5,20.0,179.0,176,0.0,0.0,7.0,4342525,Eric,2012-12-06,"Seattle, Washington, United States",25.0,,,,f,First Hill,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,"Boylston Avenue, Seattle, WA 98101, United States",First Hill,First Hill,Downtown,Seattle,98101,47.61345287238848,-122.32345143729215,t,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher""}",$77.00,,,$150.00,$25.00,4,$0.00,2,9,2 weeks ago,6,2013-09-23,2015-08-31,87.0,10.0,9.0,9.0,9.0,10.0,8.0,f,moderate,f,f,1,0.22,12,77,539,2341.95
7735282,5,44.0,16.0,186,44.0,25.0,58.0,10558142,James,2013-12-11,"Seattle, Washington, United States",26.0,within an hour,99%,100%,t,Capitol Hill,7.0,7.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,"Seneca St, Seattle, WA 98101, United States",,First Hill,Downtown,Seattle,98101,47.611759638284184,-122.32141596390464,f,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$99.00,,,,$50.00,0,$0.00,1,30,today,9,2015-12-02,2016-01-03,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,7,7.94,10,99,693,3011.09
7710713,4,23.0,29.0,176,188.0,9.0,14.0,7785901,Andric And Drea,2013-07-28,"Blaine, Washington, United States",89.0,within an hour,100%,100%,t,First Hill,3.0,3.0,"['email', 'phone', 'reviews', 'jumio']",t,"8th Ave, Seattle, WA 98104, United States",,First Hill,Downtown,Seattle,98104,47.60623759325325,-122.32730650838728,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",$119.00,$800.00,"$2,800.00",,$60.00,2,$20.00,2,1125,today,8,2015-09-18,2015-10-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,moderate,f,f,3,2.2,18,119,800,2800.0
7735313,2,44.0,12.0,68,0.0,0.0,0.0,10558142,James,2013-12-11,"Seattle, Washington, United States",26.0,within an hour,99%,100%,t,Capitol Hill,7.0,7.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,"Hubble Pl, Seattle, WA 98101, United States",,First Hill,Downtown,Seattle,98101,47.61171392994842,-122.32860197178177,f,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$129.00,,,$250.00,$50.00,0,$0.00,1,30,today,31,2015-08-11,2016-01-02,97.0,10.0,10.0,10.0,10.0,10.0,9.0,t,moderate,f,f,7,6.33,18,129,903,3923.53
8869027,5,42.0,0.0,140,0.0,25.0,45.0,46246090,Christopher,2015-10-10,"Seattle, Washington, United States",0.0,within an hour,100%,100%,f,First Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,"8th Avenue, Seattle, WA 98104, United States",First Hill,First Hill,Downtown,Seattle,98104,47.60666130176686,-122.32779217432402,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,Iron}",$145.00,$800.00,"$2,700.00",,$40.00,1,$0.00,2,1125,3 weeks ago,10,2015-10-19,2016-01-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,1,3.85,13,145,800,2700.0
9781881,5,45.0,68.0,197,40.0,35.0,60.0,30016584,Bogdan,2015-03-25,"Seattle, Washington, United States",0.0,within a day,90%,100%,f,First Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,"8th Avenue, Seattle, WA 98104, United States",First Hill,First Hill,Downtown,Seattle,98104,47.60956657229394,-122.32771243284249,t,Condominium,Private room,1,0.5,1.0,1.0,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Gym,""Pets live on this property"",Dog(s),""Elevator in Building"",""Hot Tub"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""}",$250.00,$700.00,"$2,500.00",,,1,$0.00,1,1125,a week ago,0,,,,,,,,,,f,flexible,f,f,1,,26,250,700,2500.0
6239907,7,41.0,53.0,191,48.0,0.0,53.0,8736485,Max And Anse,2013-09-09,"Seattle, Washington, United States",56.0,within an hour,100%,100%,t,First Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,"Cherry Street, Seattle, WA 98104, United States",First Hill,First Hill,Downtown,Seattle,98104,47.606737036035156,-122.32590391588221,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Pets live on this property"",Dog(s),""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo}",$99.00,$630.00,,,,1,$0.00,2,10,2 days ago,46,2015-05-26,2015-12-19,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,1,6.16,15,99,630,2737.35
6315269,4,41.0,0.0,177,30.0,22.0,12.0,74305,Darik,2010-01-27,"Kent, Washington, United States",154.0,within a few hours,94%,100%,f,Belltown,34.0,34.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,"Hubbell Place, Seattle, WA 98101, United States",First Hill,First Hill,Downtown,Seattle,98101,47.61181239415386,-122.32924446230871,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$230.00,,,,$95.00,1,$0.00,3,365,today,2,2015-05-31,2015-06-12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,strict,t,t,6,0.27,19,230,1610,6995.45
9318524,5,28.0,77.0,105,0.0,0.0,0.0,8534462,Daniela,2013-08-30,"Seattle, Washington, United States",14.0,within an hour,100%,100%,t,Belltown,48.0,48.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,"Minor Avenue, Seattle, WA 98104, United States",,First Hill,Downtown,Seattle,98104,47.61088532713274,-122.32488325524339,f,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$109.00,,,$300.00,$60.00,2,$20.00,2,1125,today,1,2015-11-20,2015-11-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,t,t,3,0.65,25,109,763,3315.23
6812415,5,38.0,187.0,182,67.0,29.0,108.0,2082490,Marianne,2012-04-06,"Seattle, Washington, United States",168.0,within an hour,100%,100%,f,First Hill,2.0,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,"Boren Avenue, Seattle, WA 98104, United States",First Hill,First Hill,Downtown,Seattle,98104,47.608418792832616,-122.32420051784365,t,Apartment,Shared room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo}",$85.00,,,$150.00,$15.00,1,$15.00,1,4,4 days ago,16,2015-06-22,2015-09-12,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,2,2.44,15,85,595,2585.27
7118258,4,28.0,0.0,28,0.0,0.0,0.0,9742904,Patrick,2013-10-31,"Seattle, Washington, United States",14.0,,,,f,First Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,"Summit Avenue, Seattle, WA 98101, United States",First Hill,First Hill,Downtown,Seattle,98101,47.61165691358035,-122.32319883241681,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",$120.00,,,,,1,$0.00,6,1125,3 weeks ago,1,2015-08-01,2015-08-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,1,0.19,7,120,840,3649.8
8505421,2,39.0,0.0,39,0.0,0.0,0.0,44785869,Abby,2015-09-21,US,0.0,within a day,100%,,f,,1.0,1.0,"['email', 'phone', 'reviews']",f,"8th Avenue, Seattle, WA 98104, United States",,First Hill,Downtown,Seattle,98104,47.60779422764064,-122.32746298526035,f,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Essentials,Shampoo}",$150.00,,,,$60.00,2,$50.00,1,1125,5 days ago,1,2015-09-27,2015-09-27,80.0,,,,10.0,10.0,8.0,f,moderate,f,f,1,0.3,7,150,1050,4562.25
6246861,3,29.0,131.0,192,64.0,20.0,52.0,10558142,James,2013-12-11,"Seattle, Washington, United States",26.0,within an hour,99%,100%,t,Capitol Hill,7.0,7.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,"Bellevue Ave, Seattle, WA 98122, United States",,First Hill,Downtown,Seattle,98122,47.61386974982458,-122.32655013742577,f,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$115.00,,,$200.00,$50.00,2,$0.00,1,50,today,71,2015-05-12,2016-01-03,94.0,9.0,10.0,10.0,10.0,10.0,9.0,t,moderate,f,f,7,8.95,17,115,805,3497.72
7828222,4,37.0,65.0,164,0.0,44.0,0.0,2775464,Lubna,2012-06-28,"Seattle, Washington, United States",174.0,within a few hours,90%,100%,f,First Hill,2.0,2.0,"['email', 'phone', 'facebook', 'reviews']",f,"8th Avenue, Seattle, WA 98104, United States",First Hill,First Hill,Downtown,Seattle,98104,47.60941774977953,-122.3286885452584,t,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Pool,Kitchen,Gym,""Elevator in Building"",""Hot Tub"",""Buzzer/Wireless Intercom"",""Family/Kid Friendly"",Washer,Dryer,Shampoo}",$130.00,$830.00,"$2,800.00",$100.00,$50.00,2,$15.00,1,1125,3 weeks ago,3,2015-08-24,2015-09-27,93.0,10.0,9.0,9.0,10.0,10.0,10.0,f,moderate,f,f,2,0.67,12,130,830,2800.0
7533901,6,35.0,173.0,170,0.0,0.0,77.0,34779932,Marc,2015-06-01,"Seattle, Washington, United States",57.0,within an hour,100%,100%,f,Madison Park,4.0,4.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'kba']",t,"Hubbell Placeace, Seattle, WA 98101, United States",First Hill,First Hill,Downtown,Seattle,98101,47.612294184512976,-122.32965424649244,t,Condominium,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$129.00,,"$2,500.00",$500.00,$100.00,2,$15.00,3,180,3 days ago,3,2015-10-01,2015-11-09,87.0,9.0,10.0,10.0,10.0,9.0,9.0,f,strict,f,f,4,0.94,17,129,903,2500.0
3803947,5,20.0,191.0,189,0.0,0.0,0.0,8534462,Daniela,2013-08-30,"Seattle, Washington, United States",14.0,within an hour,100%,100%,t,Belltown,48.0,48.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,"8th Avenue, Seattle, WA 98104, United States",First Hill,First Hill,Downtown,Seattle,98104,47.60789080549439,-122.3278083773261,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$129.00,$900.00,"$3,200.00",$300.00,$60.00,2,$20.00,2,1125,today,55,2014-08-27,2015-10-10,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,t,t,3,3.33,22,129,900,3200.0
